type,text,label,is_label_correct,is_grammatically,is_makes_sense,ptype->htype,from->to,section,worker,is_completed,row_id,hit_id
P,"In addition, while these agencies address partnering with **people** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hyper->hypo,people->customers,4 hyper->hypo freestyle original,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some agencies are partnering with **customers** and other stakeholders.,neutral,,,,hyper->hypo,people->customers,4 hyper->hypo freestyle original,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **people** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hyper->nonhypo,people->majorities,4 hyper->Nonhypo freestyle original,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some of the agencies are choosing to team up with **majorities** and other stakeholders.,neutral,,,,hyper->nonhypo,people->majorities,4 hyper->Nonhypo freestyle original,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **customers** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",entailment,,,,hypo->hyper,customers->people,5 hypo->hyper freestyle original,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some of the agencies are choosing to partner with **people** and other stakeholders.,entailment,,,,hypo->hyper,customers->people,5 hypo->hyper freestyle original,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **customers** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hypo->nonhypo,customers->majorities,5 hypo->Nonhypo freestyle original,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,A few agencies are choosing to partner with **majorities**.,neutral,,,,hypo->nonhypo,customers->majorities,5 hypo->Nonhypo freestyle original,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **people** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hyper->hypo,people->men,dataset3 hyper->hypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some agencies are partnering with **men** and other stakeholders.,neutral,,,,hyper->hypo,people->men,dataset3 hyper->hypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **people** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hyper->hypo,people->children,dataset3 hyper->hypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some agencies are partnering with **children** and other stakeholders.,neutral,,,,hyper->hypo,people->children,dataset3 hyper->hypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **people** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hyper->hypo,people->women,dataset3 hyper->hypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some agencies are partnering with **women** and other stakeholders.,neutral,,,,hyper->hypo,people->women,dataset3 hyper->hypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **people** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hyper->hypo,people->wives,dataset3 hyper->hypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some agencies are partnering with **wives** and other stakeholders.,neutral,,,,hyper->hypo,people->wives,dataset3 hyper->hypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **people** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hyper->hypo,people->mothers,dataset3 hyper->hypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some agencies are partnering with **mothers** and other stakeholders.,neutral,,,,hyper->hypo,people->mothers,dataset3 hyper->hypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **people** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hyper->hypo,people->girls,dataset3 hyper->hypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some agencies are partnering with **girls** and other stakeholders.,neutral,,,,hyper->hypo,people->girls,dataset3 hyper->hypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **people** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hyper->nonhypo,people->schools,dataset3 hyper->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some of the agencies are choosing to team up with **schools** and other stakeholders.,neutral,,,,hyper->nonhypo,people->schools,dataset3 hyper->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **people** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hyper->nonhypo,people->societies,dataset3 hyper->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some of the agencies are choosing to team up with **societies** and other stakeholders.,neutral,,,,hyper->nonhypo,people->societies,dataset3 hyper->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **men** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",entailment,,,,hypo->hyper,men->people,dataset3 hypo->hyper freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some of the agencies are choosing to partner with **people** and other stakeholders.,entailment,,,,hypo->hyper,men->people,dataset3 hypo->hyper freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **children** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",entailment,,,,hypo->hyper,children->people,dataset3 hypo->hyper freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some of the agencies are choosing to partner with **people** and other stakeholders.,entailment,,,,hypo->hyper,children->people,dataset3 hypo->hyper freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **women** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",entailment,,,,hypo->hyper,women->people,dataset3 hypo->hyper freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some of the agencies are choosing to partner with **people** and other stakeholders.,entailment,,,,hypo->hyper,women->people,dataset3 hypo->hyper freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **wives** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",entailment,,,,hypo->hyper,wives->people,dataset3 hypo->hyper freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some of the agencies are choosing to partner with **people** and other stakeholders.,entailment,,,,hypo->hyper,wives->people,dataset3 hypo->hyper freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **mothers** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",entailment,,,,hypo->hyper,mothers->people,dataset3 hypo->hyper freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some of the agencies are choosing to partner with **people** and other stakeholders.,entailment,,,,hypo->hyper,mothers->people,dataset3 hypo->hyper freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **girls** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",entailment,,,,hypo->hyper,girls->people,dataset3 hypo->hyper freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,Some of the agencies are choosing to partner with **people** and other stakeholders.,entailment,,,,hypo->hyper,girls->people,dataset3 hypo->hyper freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **men** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hypo->nonhypo,men->schools,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,A few agencies are choosing to partner with **schools**.,neutral,,,,hypo->nonhypo,men->schools,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **children** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hypo->nonhypo,children->schools,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,A few agencies are choosing to partner with **schools**.,neutral,,,,hypo->nonhypo,children->schools,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **women** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hypo->nonhypo,women->schools,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,A few agencies are choosing to partner with **schools**.,neutral,,,,hypo->nonhypo,women->schools,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **wives** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hypo->nonhypo,wives->schools,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,A few agencies are choosing to partner with **schools**.,neutral,,,,hypo->nonhypo,wives->schools,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **mothers** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hypo->nonhypo,mothers->schools,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,A few agencies are choosing to partner with **schools**.,neutral,,,,hypo->nonhypo,mothers->schools,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **girls** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hypo->nonhypo,girls->schools,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,A few agencies are choosing to partner with **schools**.,neutral,,,,hypo->nonhypo,girls->schools,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **men** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hypo->nonhypo,men->societies,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,A few agencies are choosing to partner with **societies**.,neutral,,,,hypo->nonhypo,men->societies,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **children** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hypo->nonhypo,children->societies,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
H,A few agencies are choosing to partner with **societies**.,neutral,,,,hypo->nonhypo,children->societies,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
P,"In addition, while these agencies address partnering with **women** and other stakeholders, greater emphasis should be placed in fostering the collaboration within and across organizational boundaries to achieve results.",neutral,,,,hypo->nonhypo,women->societies,dataset3 hypo->nonhypo freestyle substitution,A2A4UAFZ5LW71K,True,36,3GVPRXWRPHVPY9MK330PW82I97B7I1
